importer_iso3,exporter_iso3,good,hs_code,value_usd,weight_metric_tons,exporter_is_efta
NOR,IND,Carpets,5703,"2,339,680",347,False
NOR,CHN,Bricks,690290,"2,302,809",671,False
NOR,CHN,Tomato Products,200290,"1,992,731","1,222",False
NOR,MYS,Garments,61,"1,751,080",45,False
NOR,CHN,Gloves,611691,"1,501,179",27,False
NOR,IND,Carpets,5705,"1,457,727",347,False
NOR,CHN,Tomato Products,210390,"1,215,194",202,False
NOR,MMR,Rice,1006,"1,071,169","1,448",False
NOR,CHN,Coal,2701,"1,047,715","2,159",False
NOR,CHN,Bricks,690210,"982,992",526,False
NOR,CHN,Nails,761610,"959,455",67,False
NOR,IND,Carpets,5701,"885,290",74,False
NOR,CHN,Aluminum,7605,"825,455",222,False
NOR,CHN,Christmas Decorations,853922,"741,432",19,False
NOR,IND,Thread/Yarn,5205,"587,593",31,False
NOR,IND,Thread/Yarn,5510,"531,088",75,False
NOR,ARG,Garments,62,"504,748",5,False
NOR,IND,Thread/Yarn,5204,"460,776",37,False
NOR,CHN,Thread/Yarn,5401,"447,763",13,False
NOR,MUS,Garments,62,"425,682",5,False
NOR,IND,Thread/Yarn,5206,"420,636",35,False
NOR,IND,Bricks,690290,"390,393",277,False
NOR,CHN,Thread/Yarn,5207,"368,652",29,False
NOR,IND,Tea,210690,"366,321",20,False
NOR,CHN,Bricks,690220,"361,655",147,False
NOR,IND,Thread/Yarn,5509,"306,422",82,False
NOR,PAK,Carpets,5701,"254,561",9,False
NOR,CHN,Thread/Yarn,5509,"242,734",13,False
NOR,CHN,Thread/Yarn,5511,"238,371",31,False
NOR,MUS,Garments,61,"237,304",1,False
NOR,CHN,Tomato Products,120991,"227,333",2,False
NOR,IND,Bricks,690220,"168,494",110,False
NOR,CHN,Caustic Soda,281511,"162,412",225,False
NOR,MYS,Garments,62,"159,549",2,False
NOR,PAK,Carpets,5702,"146,294",14,False
NOR,IND,Thread/Yarn,5401,"144,993",7,False
NOR,PER,Gold,7108,"137,675",22,False
NOR,IND,Thread/Yarn,5207,"131,594",7,False
NOR,CHN,Nails,741510,"115,498",47,False
NOR,CHN,Thread/Yarn,5406,"89,934",14,False
NOR,CHN,Thread/Yarn,5205,"84,521",4,False
NOR,CHN,Thread/Yarn,5508,"81,541",4,False
NOR,CHN,Cotton,5201,"76,511",6,False
NOR,NPL,Carpets,5705,"67,887",4,False
NOR,IND,Embellished Textiles,540792,"47,337",1,False
NOR,CHN,Thread/Yarn,5206,"40,012",3,False
NOR,NPL,Carpets,5701,"38,735",0,False
NOR,CHN,Bricks,681011,"36,405",170,False
NOR,BRA,Garments,62,"35,253",0,False
NOR,CHN,Hair Products,670300,"35,178",1,False
NOR,NPL,Carpets,5702,"33,564",1,False
NOR,IND,Thread/Yarn,5402,"30,848",5,False
NOR,CHN,Bricks,6904,"30,191",27,False
NOR,IND,Carpets,5704,"28,141",9,False
NOR,BRA,Garments,61,"26,746",0,False
NOR,CHN,Thread/Yarn,5204,"20,740",1,False
NOR,BRA,Timber,4403,"16,111",11,False
NOR,CHN,Squid,160554,"15,813",2,False
NOR,CHN,Polyvinyl Chloride,390410,"14,311",10,False
NOR,CHN,Thread/Yarn,5403,"9,983",0,False
NOR,IND,Thread/Yarn,5508,"9,748",1,False
NOR,CHN,Bricks,6901,"7,878",1,False
NOR,PAK,Sugarcane,121293,"6,662",2,False
NOR,IND,Tea,210120,"5,864",0,False
NOR,PAK,Carpets,5705,"5,510",0,False
NOR,BLR,Furniture,94,"5,298",1,False
NOR,NGA,Cocoa,180100,"4,472",0,False
NOR,ARG,Garments,61,"4,309",0,False
NOR,NPL,Carpets,5703,"4,089",0,False
NOR,CHN,Caustic Soda,281512,"3,913",2,False
NOR,IND,Thread/Yarn,5511,"3,152",0,False
NOR,PAK,Carpets,5703,"2,760",0,False
NOR,IND,Sandstone,251620,"2,278",6,False
NOR,IND,Embellished Textiles,540791,"1,997",0,False
NOR,CHN,Thread/Yarn,5510,"1,836",0,False
NOR,IND,Rice,100890,"1,498",1,False
NOR,IND,Sugarcane,121293,"1,245",0,False
NOR,ETH,Textiles (hand-woven),5209,"1,039",0,False
NOR,BRA,Charcoal,4402,912,1,False
NOR,CHN,Aluminum,7603,708,0,False
NOR,IND,Bricks,6901,679,0,False
NOR,IND,Thread/Yarn,5406,635,0,False
NOR,CHN,Polyvinyl Chloride,390422,315,0,False
NOR,IND,Cottonseed (hybrid),120729,289,0,False
NOR,BOL,Corn,100590,196,0,False
NOR,IND,Bricks,681011,141,0,False
NOR,IND,Embellished Textiles,580900,119,0,False
NOR,CHN,Tomato Products,210320,114,0,False
NOR,PAK,Cotton,5201,106,0,False
NOR,IND,Bricks,6904,7,0,False
POL,CHN,Electronics,85,"16,114,083,459","837,197",False
POL,BGD,Garments,61,"2,008,201,445","121,974",False
POL,CHN,Garments,61,"1,770,291,525","92,691",False
POL,CHN,Garments,62,"1,701,364,718","63,248",False
POL,BGD,Garments,62,"1,681,826,460","82,082",False
POL,CHN,Footwear,64,"1,391,254,866","89,722",False
POL,CHN,Toys,9503,"731,554,850","78,207",False
POL,MYS,Electronics,85,"533,687,010","9,896",False
POL,VNM,Garments,62,"388,095,861","8,939",False
POL,MMR,Garments,62,"324,930,365","23,629",False
POL,CHN,Toys,9504,"307,727,437","10,848",False
POL,IND,Garments,61,"298,130,695","13,145",False
POL,VNM,Garments,61,"252,005,718","6,318",False
POL,IND,Garments,62,"201,375,891","4,966",False
POL,CHN,Aluminum,7606,"186,273,644","55,923",False
POL,MMR,Garments,61,"171,596,202","15,273",False
POL,CHN,Artificial Flowers,6702,"142,351,843","14,973",False
POL,CHN,Thread/Yarn,5402,"68,807,352","32,846",False
POL,BLR,Furniture,94,"64,288,778","39,018",False
POL,CHN,Christmas Decorations,950510,"52,552,618","7,305",False
POL,MMR,Rice,1006,"45,869,921","78,213",False
POL,CHN,Toys,950590,"37,536,012","4,287",False
POL,MWI,Tobacco,2401,"34,185,856","8,625",False
POL,CHN,Fireworks,360410,"31,522,369","9,534",False
POL,CIV,Cocoa,180100,"26,101,127","5,955",False
POL,CHN,Aluminum,7604,"21,418,760","4,502",False
POL,CHN,Tomato Products,200290,"20,352,243","19,496",False
POL,THA,Garments,61,"13,030,692",199,False
POL,MYS,Rubber Gloves,401519,"11,024,069","1,094",False
POL,CHN,Thread/Yarn,5509,"9,772,078","3,037",False
POL,IND,Carpets,5703,"9,684,974","2,234",False
POL,CHN,Gloves,420329,"9,661,887",561,False
POL,CHN,Nails,7317,"9,577,272","6,472",False
POL,IND,Carpets,5702,"9,567,985","2,006",False
POL,CHN,Hair Products,670420,"8,779,277",25,False
POL,CIV,Cocoa,180200,"7,666,864","2,460",False
POL,MYS,Garments,61,"7,113,822",343,False
POL,IND,Thread/Yarn,5205,"6,833,171","2,157",False
POL,IND,Thread/Yarn,5402,"5,965,664","4,020",False
POL,THA,Garments,62,"5,853,478",84,False
POL,CHN,Bricks,690210,"5,602,394","3,455",False
POL,IND,Rice,1006,"5,398,544","3,917",False
POL,CHN,Thread/Yarn,5401,"4,645,709",486,False
POL,CHN,Thread/Yarn,5508,"3,838,144",841,False
POL,CHN,Tomato Products,210390,"3,611,973","1,267",False
POL,IND,Thread/Yarn,5206,"3,321,731","1,076",False
POL,CHN,Nails,761610,"3,317,033",352,False
POL,IND,Carpets,5705,"3,268,884","1,290",False
POL,CHN,Thread/Yarn,5511,"3,263,804",369,False
POL,CHN,Christmas Decorations,853922,"3,249,561",159,False
POL,BLR,Lumber,4703,"2,707,908","3,118",False
POL,IDN,Nickel,7502,"2,403,444",145,False
POL,CHN,Thread/Yarn,5406,"2,277,700",139,False
POL,IND,Thread/Yarn,5509,"2,252,559",921,False
POL,CHN,Metallurgical Grade Silicon,280469,"2,128,457",617,False
POL,IND,Tea,210690,"1,934,859",77,False
POL,MUS,Garments,62,"1,894,535",66,False
POL,CHN,Coal,2701,"1,631,288","2,813",False
POL,CHN,Aluminum,7605,"1,526,667",373,False
POL,CHN,Bricks,690220,"1,509,380",965,False
POL,CHN,Gloves,611691,"1,496,789",15,False
POL,MUS,Garments,61,"1,488,887",31,False
POL,CHN,Thread/Yarn,5510,"1,403,771",704,False
POL,CHN,Tomato Products,120991,"1,374,248",23,False
POL,MYS,Garments,62,"1,141,306",22,False
POL,IND,Bricks,690220,"1,112,657",162,False
POL,CHN,Caustic Soda,281511,"946,472","1,541",False
POL,CHN,Aluminum,7601,"910,686",181,False
POL,CHN,Thread/Yarn,5403,"886,774",168,False
POL,CHN,Squid,160554,"839,874",86,False
POL,CHN,Thread/Yarn,5206,"674,638",367,False
POL,CHN,Thread/Yarn,5205,"668,687",161,False
POL,CHN,Thread/Yarn,5207,"506,059",77,False
POL,NGA,Cocoa,180100,"465,835",50,False
POL,IND,Thread/Yarn,5510,"464,390",137,False
POL,CHN,Bricks,690290,"427,101",256,False
POL,CHN,Aluminum,7603,"410,286",64,False
POL,IND,Carpets,5701,"376,877",18,False
POL,BRA,Garments,62,"368,651",3,False
POL,CHN,Bricks,6904,"337,493",110,False
POL,CHN,Polyvinyl Chloride,390410,"294,160",202,False
POL,ARG,Garments,62,"275,335",2,False
POL,CHN,Polyvinyl Chloride,390422,"252,679",105,False
POL,PER,Gold,7108,"189,643",79,False
POL,IND,Thread/Yarn,5207,"163,163",12,False
POL,IND,Carpets,5704,"155,236",45,False
POL,IND,Bricks,690290,"150,666",32,False
POL,PAK,Carpets,5702,"131,140",22,False
POL,CHN,Bricks,6901,"124,094",35,False
POL,CHN,Thread/Yarn,5204,"122,967",15,False
POL,IND,Thread/Yarn,5204,"122,225",14,False
POL,IND,Thread/Yarn,5401,"119,009",32,False
POL,CHN,Polyvinyl Chloride,390421,"106,913",64,False
POL,IND,Sandstone,251620,"104,665",266,False
POL,ARG,Garments,61,"87,579",1,False
POL,IND,Bricks,690210,"82,423",20,False
POL,IND,Thread/Yarn,5508,"81,782",2,False
POL,BRA,Garments,61,"81,226",1,False
POL,IND,Rice,100890,"75,030",84,False
POL,CHN,Hair Products,670300,"71,431",2,False
POL,IND,Thread/Yarn,5403,"67,781",15,False
POL,PAK,Cotton,5201,"65,540",31,False
POL,PAK,Carpets,5701,"52,439",1,False
POL,PAK,Carpets,5705,"39,600",3,False
POL,IND,Bricks,681011,"35,523",38,False
POL,IND,Embellished Textiles,540792,"35,360",3,False
POL,PAK,Carpets,5703,"32,663",5,False
POL,CHN,Nails,741510,"28,595",2,False
POL,PAK,Bricks,690210,"28,574",144,False
POL,CHN,Polysilicon,280461,"24,520",10,False
POL,IND,Tea,210120,"20,052",1,False
POL,IND,Thread/Yarn,5406,"19,502",11,False
POL,CHN,Cotton,5201,"19,245",1,False
POL,IND,Bricks,6901,"13,789",23,False
POL,PAK,Bricks,690220,"6,605",25,False
POL,KAZ,Cotton,5201,"4,782",3,False
POL,NPL,Carpets,5701,"3,254",0,False
POL,CHN,Bricks,681011,"3,221",1,False
POL,BLR,Lumber,470500,"2,304",20,False
POL,IND,Thread/Yarn,5511,"1,729",0,False
POL,BOL,Peanuts,1202,"1,158",1,False
POL,IND,Embellished Textiles,580900,865,0,False
POL,NPL,Carpets,5705,554,0,False
POL,IND,Cottonseed (hybrid),120721,426,0,False
POL,CHN,Tomato Products,210320,215,0,False
POL,CHN,Tomato Products,200950,157,0,False
POL,BLR,Lumber,4707,87,0,False
POL,CHN,Polyvinyl Chloride,391530,62,0,False
PRT,CHN,Electronics,85,"1,669,119,852","343,745",False
PRT,IND,Thread/Yarn,5205,"125,882,205","37,808",False
PRT,CHN,Garments,62,"112,640,599","5,726",False
PRT,CHN,Garments,61,"98,389,312","8,635",False
PRT,CHN,Footwear,64,"93,398,707","11,411",False
PRT,BGD,Garments,61,"70,779,265","5,518",False
PRT,CHN,Thread/Yarn,5402,"52,892,954","24,564",False
PRT,BRA,Timber,4403,"52,578,593","574,521",False
PRT,MYS,Electronics,85,"44,203,448","1,478",False
PRT,BGD,Garments,62,"39,039,217","2,407",False
PRT,CHN,Toys,9503,"35,883,671","4,261",False
PRT,IND,Garments,62,"32,142,105",956,False
PRT,IND,Garments,61,"18,784,087",940,False
PRT,CHN,Christmas Decorations,950510,"18,321,957","1,356",False
PRT,MWI,Tobacco,2401,"14,416,523","3,207",False
PRT,IND,Thread/Yarn,5509,"12,906,500","4,841",False
PRT,CHN,Artificial Flowers,6702,"10,652,715","1,414",False
PRT,IND,Thread/Yarn,5402,"7,668,231","4,444",False
PRT,IND,Rice,1006,"7,342,161","6,497",False
PRT,MMR,Rice,1006,"6,980,386","11,149",False
PRT,IND,Thread/Yarn,5403,"6,509,327",987,False
PRT,MMR,Garments,62,"5,481,353",409,False
PRT,CHN,Toys,9504,"5,381,388",652,False
PRT,CHN,Thread/Yarn,5509,"5,225,788","1,360",False
PRT,CHN,Toys,950590,"4,343,545",562,False
PRT,IND,Thread/Yarn,5510,"4,299,528","1,333",False
PRT,CIV,Cocoa,180200,"3,838,246","1,859",False
PRT,CHN,Fireworks,360410,"3,590,495","1,077",False
PRT,IND,Bricks,690220,"3,232,599",395,False
PRT,CHN,Aluminum,7604,"3,010,832",510,False
PRT,CHN,Aluminum,7606,"2,985,953",925,False
PRT,CHN,Thread/Yarn,5205,"2,959,890",517,False
PRT,CHN,Bricks,690220,"2,881,551",824,False
PRT,IND,Carpets,5705,"2,817,888",353,False
PRT,BRA,Garments,61,"2,767,319",68,False
PRT,MMR,Garments,61,"2,716,352",138,False
PRT,BRA,Garments,62,"2,415,032",48,False
PRT,CHN,Tomato Products,200290,"2,075,641","2,144",False
PRT,IND,Carpets,5702,"1,960,415",479,False
PRT,IND,Thread/Yarn,5206,"1,646,822",676,False
PRT,CHN,Tomato Products,210390,"1,579,870",558,False
PRT,CHN,Thread/Yarn,5508,"1,404,342",421,False
PRT,CHN,Nails,7317,"1,364,423","1,229",False
PRT,BEN,Cotton,5201,"1,161,366",596,False
PRT,IND,Bricks,690290,"1,059,200",227,False
PRT,VNM,Garments,62,"999,597",21,False
PRT,CHN,Hair Products,670420,"934,225",4,False
PRT,IND,Carpets,5703,"932,335",348,False
PRT,VNM,Garments,61,"852,491",20,False
PRT,CHN,Thread/Yarn,5401,"819,130",260,False
PRT,THA,Garments,62,"530,823",20,False
PRT,TKM,Cotton,5201,"434,465",369,False
PRT,MYS,Garments,61,"343,894",19,False
PRT,CHN,Nails,761610,"298,433",10,False
PRT,CHN,Tomato Products,120991,"254,178",0,False
PRT,MYS,Rubber Gloves,401519,"253,565",27,False
PRT,CHN,Gloves,420329,"230,737",22,False
PRT,IND,Embellished Textiles,540792,"215,853",45,False
PRT,CHN,Thread/Yarn,5511,"190,160",37,False
PRT,THA,Garments,61,"184,204",7,False
PRT,CHN,Thread/Yarn,5406,"163,072",23,False
PRT,CHN,Thread/Yarn,5207,"160,036",12,False
PRT,MUS,Garments,62,"152,278",5,False
PRT,CHN,Hair Products,670300,"142,380",7,False
PRT,CHN,Thread/Yarn,5403,"111,613",22,False
PRT,NPL,Carpets,5701,"107,961",1,False
PRT,IND,Carpets,5701,"107,274",4,False
PRT,CHN,Polyvinyl Chloride,390422,"96,928",118,False
PRT,MYS,Garments,62,"93,687",1,False
PRT,CHN,Christmas Decorations,853922,"92,339",27,False
PRT,CHN,Aluminum,7605,"84,765",15,False
PRT,CHN,Squid,160554,"83,581",23,False
PRT,CHN,Polyvinyl Chloride,390410,"81,464",129,False
PRT,ETH,Textiles (hand-woven),5209,"81,428",27,False
PRT,PER,Gold,7108,"75,637",45,False
PRT,CHN,Nails,741510,"70,458",1,False
PRT,IND,Thread/Yarn,5401,"70,155",9,False
PRT,CHN,Bricks,681011,"69,365",72,False
PRT,IND,Thread/Yarn,5204,"66,561",7,False
PRT,IND,Tea,210690,"66,193",22,False
PRT,CHN,Thread/Yarn,5510,"63,881",14,False
PRT,CHN,Bricks,690290,"61,311",10,False
PRT,CHN,Thread/Yarn,5206,"56,820",44,False
PRT,TJK,Cotton,5201,"56,169",21,False
PRT,CHN,Thread/Yarn,5204,"49,331",8,False
PRT,MMR,Rubber,4001,"35,537",21,False
PRT,CHN,Aluminum,7601,"30,233",2,False
PRT,CHN,Caustic Soda,281511,"28,158",52,False
PRT,PAK,Carpets,5701,"26,159",1,False
PRT,BLR,Furniture,94,"20,085",1,False
PRT,CHN,Polyvinyl Chloride,390421,"18,836",4,False
PRT,IND,Sandstone,251620,"18,684",41,False
PRT,PAK,Carpets,5702,"17,869",1,False
PRT,CHN,Bricks,6904,"16,438",33,False
PRT,IND,Carpets,5704,"14,503",4,False
PRT,ARG,Garments,61,"12,666",0,False
PRT,CHN,Caustic Soda,281512,"11,142",25,False
PRT,CHN,Cotton,5201,"8,913",1,False
PRT,ARG,Garments,62,"6,935",0,False
PRT,MUS,Garments,61,"6,129",0,False
PRT,IND,Thread/Yarn,5511,"4,439",0,False
PRT,PER,Timber,4403,"3,537",0,False
PRT,IND,Thread/Yarn,5207,"3,364",0,False
PRT,CHN,Gloves,611691,"3,311",0,False
PRT,NPL,Carpets,5702,"1,886",0,False
PRT,CHN,Polysilicon,280461,"1,331",0,False
PRT,IND,Bricks,6901,"1,163",1,False
PRT,PAK,Bricks,690290,963,1,False
PRT,PAK,Carpets,5705,869,0,False
PRT,BRA,Charcoal,4402,790,1,False
PRT,CHN,Bricks,6901,783,0,False
PRT,IND,Bricks,6904,763,0,False
PRT,IND,Embellished Textiles,580900,465,0,False
PRT,IND,Tea,210120,403,0,False
PRT,NPL,Carpets,5705,232,0,False
PRT,IND,Thread/Yarn,5406,218,0,False
PRT,PAK,Carpets,5703,183,0,False
PRT,PAK,Cotton,5201,150,0,False
PRT,IND,Bricks,681011,129,1,False
PRT,CHN,Aluminum,7603,48,0,False
PRT,IND,Embellished Textiles,540791,31,0,False
PRT,IND,Thread/Yarn,5508,13,0,False
ROU,CHN,Electronics,85,"2,547,951,609","141,788",False
ROU,CHN,Footwear,64,"133,087,202","12,545",False
ROU,BGD,Garments,61,"123,379,415","10,145",False
ROU,CHN,Toys,9503,"101,570,189","15,057",False
ROU,MYS,Electronics,85,"94,660,458","2,532",False
ROU,CHN,Garments,61,"92,185,796","8,530",False
ROU,BGD,Garments,62,"65,549,016","4,692",False
ROU,CHN,Garments,62,"58,851,051","3,637",False
ROU,IND,Garments,61,"38,013,638","2,334",False
ROU,MMR,Garments,62,"30,545,579","2,061",False
ROU,CHN,Thread/Yarn,5402,"21,669,001","7,108",False
ROU,MMR,Garments,61,"19,464,026","1,578",False
ROU,CHN,Artificial Flowers,6702,"15,894,219","2,531",False
ROU,IND,Thread/Yarn,5205,"15,383,118","2,322",False
ROU,CHN,Christmas Decorations,950510,"14,009,803","2,078",False
ROU,CHN,Toys,9504,"9,313,749","1,183",False
ROU,IND,Garments,62,"8,944,206",473,False
ROU,IND,Thread/Yarn,5402,"7,969,585","1,865",False
ROU,CHN,Aluminum,7606,"7,691,370","1,438",False
ROU,CHN,Tomato Products,200290,"7,590,113","5,690",False
ROU,CHN,Fireworks,360410,"5,865,440","1,675",False
ROU,CHN,Hair Products,670420,"4,501,227",12,False
ROU,IND,Thread/Yarn,5509,"3,834,235",824,False
ROU,MYS,Garments,61,"3,831,782",253,False
ROU,IND,Tea,210690,"3,675,955",177,False
ROU,VNM,Garments,62,"3,432,194",76,False
ROU,BLR,Furniture,94,"3,287,419","1,566",False
ROU,MWI,Tobacco,2401,"3,178,321",775,False
ROU,CHN,Nails,7317,"2,992,922","1,162",False
ROU,CHN,Nails,761610,"2,803,819",189,False
ROU,VNM,Garments,61,"2,692,738",58,False
ROU,CHN,Toys,950590,"2,663,366",460,False
ROU,CHN,Thread/Yarn,5508,"2,607,931",219,False
ROU,MYS,Rubber Gloves,401519,"2,342,531",450,False
ROU,CHN,Bricks,690220,"1,854,927",302,False
ROU,CHN,Aluminum,7604,"1,754,115",447,False
ROU,CHN,Bricks,690210,"1,735,101","1,272",False
ROU,IND,Thread/Yarn,5510,"1,707,575",537,False
ROU,MMR,Rice,1006,"1,565,740","2,125",False
ROU,CHN,Thread/Yarn,5509,"1,509,120",587,False
ROU,CHN,Thread/Yarn,5401,"1,480,152",267,False
ROU,IND,Carpets,5702,"1,290,866",324,False
ROU,IND,Rice,1006,"1,279,379","1,500",False
ROU,IND,Bricks,690220,"1,222,768",187,False
ROU,IND,Carpets,5703,"1,013,504",282,False
ROU,CHN,Aluminum,7603,"950,421",280,False
ROU,IND,Carpets,5705,"600,704",280,False
ROU,CHN,Metallurgical Grade Silicon,280469,"566,744",293,False
ROU,CHN,Gloves,420329,"503,818",81,False
ROU,CHN,Thread/Yarn,5206,"401,650",327,False
ROU,CHN,Tomato Products,120991,"355,209",27,False
ROU,IND,Thread/Yarn,5401,"279,139",38,False
ROU,MYS,Garments,62,"244,623",7,False
ROU,CHN,Christmas Decorations,853922,"239,369",77,False
ROU,THA,Garments,61,"190,180",7,False
ROU,CHN,Tomato Products,210390,"166,872",43,False
ROU,CHN,Thread/Yarn,5510,"163,009",65,False
ROU,CHN,Bricks,690290,"161,852",83,False
ROU,IND,Thread/Yarn,5204,"156,290",13,False
ROU,THA,Garments,62,"149,754",3,False
ROU,IND,Bricks,690210,"133,224",156,False
ROU,IND,Carpets,5701,"131,765",3,False
ROU,CHN,Squid,160554,"100,285",10,False
ROU,CHN,Polyvinyl Chloride,390422,"87,376",59,False
ROU,BRA,Garments,62,"65,495",0,False
ROU,IND,Bricks,681011,"59,655",76,False
ROU,IND,Thread/Yarn,5206,"49,088",21,False
ROU,CHN,Bricks,681011,"38,067",57,False
ROU,CHN,Hair Products,670300,"35,849",0,False
ROU,CHN,Gloves,611691,"35,300",1,False
ROU,CHN,Coal,2701,"33,672",72,False
ROU,CHN,Thread/Yarn,5403,"31,892",5,False
ROU,CHN,Aluminum,7601,"30,616",6,False
ROU,CHN,Thread/Yarn,5511,"25,391",5,False
ROU,CHN,Caustic Soda,281511,"21,572",33,False
ROU,CHN,Thread/Yarn,5406,"21,047",4,False
ROU,CHN,Aluminum,7605,"20,439",4,False
ROU,IND,Thread/Yarn,5508,"19,193",2,False
ROU,BRA,Garments,61,"18,807",0,False
ROU,IND,Bricks,690290,"18,403",29,False
ROU,CHN,Thread/Yarn,5204,"18,227",6,False
ROU,CHN,Bricks,6904,"16,184",13,False
ROU,IND,Sandstone,251620,"14,869",50,False
ROU,CHN,Thread/Yarn,5205,"14,144",4,False
ROU,CHN,Nails,741510,"11,963",0,False
ROU,CHN,Polyvinyl Chloride,390421,"10,792",10,False
ROU,CHN,Thread/Yarn,5207,"10,210",1,False
ROU,PAK,Carpets,5705,"9,069",2,False
ROU,CHN,Bricks,6901,"8,277",1,False
ROU,PER,Timber,4403,"8,191",1,False
ROU,IND,Carpets,5704,"7,519",3,False
ROU,MUS,Garments,61,"3,744",0,False
ROU,PAK,Carpets,5702,"3,361",0,False
ROU,CHN,Polyvinyl Chloride,390410,"2,236",2,False
ROU,MUS,Garments,62,"1,931",0,False
ROU,IND,Embellished Textiles,580900,386,0,False
ROU,ARG,Garments,62,379,0,False
ROU,CHN,Tomato Products,210320,255,0,False
ROU,IND,Rice,100890,60,0,False
ROU,ARG,Garments,61,50,0,False
SVK,CHN,Electronics,85,"2,801,735,823","106,938",False
SVK,MYS,Electronics,85,"306,671,682","10,436",False
SVK,BGD,Garments,61,"305,129,440","15,904",False
SVK,CHN,Footwear,64,"244,852,013","8,917",False
SVK,BGD,Garments,62,"211,664,836","8,865",False
SVK,CHN,Garments,61,"190,548,381","5,947",False
SVK,CHN,Garments,62,"155,473,870","4,935",False
SVK,CHN,Toys,9503,"106,138,727","5,299",False
SVK,CIV,Cocoa,180100,"50,299,153","5,098",False
SVK,MMR,Garments,62,"43,261,639","2,638",False
SVK,VNM,Garments,62,"36,964,493",978,False
SVK,VNM,Garments,61,"31,710,690",958,False
SVK,MMR,Garments,61,"25,173,899","1,931",False
SVK,IND,Garments,61,"18,097,838","1,219",False
SVK,CHN,Christmas Decorations,950510,"15,640,890",983,False
SVK,CHN,Toys,9504,"13,145,688",546,False
SVK,IND,Garments,62,"12,757,119",358,False
SVK,CHN,Thread/Yarn,5402,"11,290,913","5,148",False
SVK,CHN,Artificial Flowers,6702,"9,370,406",716,False
SVK,CHN,Toys,950590,"4,502,365",277,False
SVK,CHN,Aluminum,7606,"3,221,619",408,False
SVK,CHN,Aluminum,7604,"2,538,009",338,False
SVK,CHN,Tomato Products,210390,"2,236,369",366,False
SVK,CHN,Bricks,690220,"1,685,852",624,False
SVK,CHN,Nails,7317,"1,532,802",765,False
SVK,CHN,Fireworks,360410,"1,486,894",309,False
SVK,BLR,Furniture,94,"1,426,975",746,False
SVK,CHN,Gloves,420329,"1,344,078",45,False
SVK,THA,Garments,61,"1,247,617",27,False
SVK,MYS,Garments,61,"1,243,124",29,False
SVK,CHN,Thread/Yarn,5511,"875,937",98,False
SVK,MMR,Rice,1006,"776,349",675,False
SVK,IND,Carpets,5703,"568,915",104,False
SVK,IND,Thread/Yarn,5402,"524,177",238,False
SVK,CHN,Thread/Yarn,5401,"508,913",27,False
SVK,CHN,Bricks,690210,"473,496",581,False
SVK,IND,Carpets,5702,"464,907",112,False
SVK,MUS,Garments,62,"445,179",5,False
SVK,THA,Garments,62,"362,988",7,False
SVK,MYS,Rubber Gloves,401519,"340,875",62,False
SVK,CHN,Nails,761610,"326,097",28,False
SVK,CHN,Thread/Yarn,5406,"322,520",26,False
SVK,CHN,Thread/Yarn,5510,"290,817",73,False
SVK,ARG,Garments,62,"272,101",1,False
SVK,CHN,Thread/Yarn,5508,"248,926",30,False
SVK,MYS,Garments,62,"239,289",3,False
SVK,IDN,Nickel,7502,"233,599",14,False
SVK,CHN,Thread/Yarn,5207,"188,948",17,False
SVK,IND,Carpets,5705,"188,385",69,False
SVK,CHN,Hair Products,670420,"187,914",1,False
SVK,CHN,Bricks,690290,"102,787",36,False
SVK,CHN,Aluminum,7603,"98,360",19,False
SVK,IND,Bricks,690220,"98,010",93,False
SVK,IND,Thread/Yarn,5401,"96,583",38,False
SVK,IND,Rice,1006,"88,299",47,False
SVK,CHN,Coal,2701,"86,505",205,False
SVK,CHN,Tomato Products,200290,"86,166",61,False
SVK,IND,Tea,210690,"85,215",3,False
SVK,CHN,Christmas Decorations,853922,"83,754",2,False
SVK,CHN,Gloves,611691,"64,950",3,False
SVK,CHN,Bricks,6901,"45,849",11,False
SVK,MUS,Garments,61,"42,990",1,False
SVK,CHN,Nails,741510,"42,941",2,False
SVK,BRA,Garments,61,"39,402",0,False
SVK,IND,Carpets,5701,"36,180",8,False
SVK,IND,Thread/Yarn,5403,"32,417",4,False
SVK,CHN,Metallurgical Grade Silicon,280469,"27,712",12,False
SVK,IND,Sandstone,251620,"22,997",113,False
SVK,IND,Carpets,5704,"22,043",5,False
SVK,CHN,Tomato Products,120991,"19,078",2,False
SVK,IND,Bricks,681011,"15,083",16,False
SVK,ARG,Garments,61,"15,025",0,False
SVK,CHN,Aluminum,7605,"13,541",2,False
SVK,BRA,Garments,62,"13,506",0,False
SVK,CHN,Thread/Yarn,5204,"13,152",1,False
SVK,CHN,Hair Products,670300,"12,518",0,False
SVK,IND,Thread/Yarn,5205,"12,250",1,False
SVK,CHN,Polyvinyl Chloride,390422,"9,417",9,False
SVK,CHN,Thread/Yarn,5509,"7,082",2,False
SVK,PAK,Carpets,5702,"7,013",1,False
SVK,NPL,Carpets,5701,"6,518",0,False
SVK,BLR,Lumber,4407,"3,425",7,False
SVK,CHN,Bricks,6904,"2,715",2,False
SVK,CHN,Aluminum,7601,"2,338",1,False
SVK,CHN,Thread/Yarn,5403,"2,086",0,False
SVK,IND,Rice,100890,"1,607",1,False
SVK,IND,Thread/Yarn,5207,"1,478",0,False
